angle,pesos_first,pesos_second
45.9,[ 0.71513237 -0.00796025  0.03231419 -0.00320006],[ 1.13217383  0.0581325  -0.38643863  0.01230255]
46.0,[ 0.71464771 -0.00801516  0.03253708 -0.00322213],[ 1.1313325   0.05799146 -0.38550108  0.0122727 ]
46.1,[ 0.71416303 -0.00807007  0.03275997 -0.00324421],[ 1.13048469  0.05784934 -0.3845563   0.01224263]
46.2,[ 0.71367902 -0.0081249   0.03298256 -0.00326625],[ 1.12963153  0.05770632 -0.38360556  0.01221236]
46.3,[ 0.71319503 -0.00817973  0.03320514 -0.00328829],[ 1.12877183  0.0575622  -0.38264752  0.01218186]
46.4,[ 0.7127111  -0.00823455  0.03342769 -0.00331033],[ 1.12790552  0.05741697 -0.38168213  0.01215113]
46.5,[ 0.71222792 -0.00828929  0.0336499  -0.00333234],[ 1.12703377  0.05727083 -0.38071068  0.0121202 ]
46.6,[ 0.71174484 -0.00834402  0.03387206 -0.00335434],[ 1.12615535  0.05712358 -0.37973178  0.01208903]
46.7,[ 0.7112619  -0.00839873  0.03409416 -0.00337633],[ 1.12527022  0.0569752  -0.37874541  0.01205763]
46.8,[ 0.71077979 -0.00845335  0.03431588 -0.00339829],[ 1.12437953  0.05682588 -0.37775285  0.01202603]
46.9,[ 0.71029722 -0.00850802  0.0345378  -0.00342027],[ 1.12348086  0.05667523 -0.37675139  0.01199415]
47.0,[ 0.70981553 -0.00856259  0.03475933 -0.0034422 ],[ 1.12257655  0.05652364 -0.37574365  0.01196207]
47.1,[ 0.70933409 -0.00861713  0.03498073 -0.00346413],[ 1.12166537  0.05637089 -0.37472825  0.01192974]
47.2,[ 0.70885357 -0.00867156  0.03520172 -0.00348601],[ 1.12074849  0.05621719 -0.3737065   0.01189722]
47.3,[ 0.70837273 -0.00872604  0.03542285 -0.00350791],[ 1.11982343  0.05606211 -0.37267564  0.0118644 ]
47.4,[ 0.70789288 -0.0087804   0.03564353 -0.00352977],[ 1.1188926   0.05590607 -0.37163835  0.01183137]
47.5,[ 0.70741276 -0.00883479  0.03586432 -0.00355163],[ 1.1179535   0.05574864 -0.37059183  0.01179806]
47.6,[ 0.70693369 -0.00888906  0.03608464 -0.00357345],[ 1.11700853  0.05559023 -0.36953879  0.01176453]
47.7,[ 0.70645505 -0.00894329  0.03630476 -0.00359525],[ 1.11605644  0.05543062 -0.36847779  0.01173076]
47.8,[ 0.70597689 -0.00899746  0.03652466 -0.00361702],[ 1.11509717  0.05526981 -0.36740881  0.01169672]
47.9,[ 0.70549922 -0.00905157  0.03674433 -0.00363878],[ 1.11413067  0.05510779 -0.36633177  0.01166244]
48.0,[ 0.70502148 -0.00910569  0.03696404 -0.00366053],[ 1.11315566  0.05494435 -0.36524523  0.01162784]
48.1,[ 0.70454492 -0.00915968  0.0371832  -0.00368224],[ 1.11217458  0.05477988 -0.36415194  0.01159304]
48.2,[ 0.70406896 -0.0092136   0.03740209 -0.00370391],[ 1.11118613  0.05461418 -0.36305044  0.01155797]
48.3,[ 0.70359364 -0.00926745  0.03762068 -0.00372556],[ 1.11019028  0.05444724 -0.36194068  0.01152264]
48.4,[ 0.70311898 -0.00932122  0.03783897 -0.00374718],[ 1.10918696  0.05427904 -0.36082261  0.01148705]
48.5,[ 0.70264442 -0.00937498  0.03805721 -0.00376879],[ 1.10817486  0.05410938 -0.35969475  0.01145114]
48.6,[ 0.7021712  -0.00942859  0.03827484 -0.00379034],[ 1.10715648  0.05393866 -0.35855989  0.01141501]
48.7,[ 0.70169816 -0.00948218  0.03849238 -0.00381189],[ 1.10612921  0.05376645 -0.35741512  0.01137857]
48.8,[ 0.70122593 -0.00953568  0.03870955 -0.00383339],[ 1.10509427  0.05359296 -0.35626181  0.01134185]
48.9,[ 0.70075454 -0.00958908  0.03892634 -0.00385486],[ 1.10405162  0.05341817 -0.35509991  0.01130486]
49.0,[ 0.70028346 -0.00964245  0.03914298 -0.00387632],[ 1.1029999   0.05324186 -0.3539279   0.01126755]
49.1,[ 0.69981387 -0.00969565  0.03935894 -0.0038977 ],[ 1.10194166  0.05306446 -0.35274862  0.01123001]
49.2,[ 0.69934465 -0.00974881  0.03957473 -0.00391907],[ 1.10087424  0.05288552 -0.35155911  0.01119214]
49.3,[ 0.69887643 -0.00980185  0.03979005 -0.00394039],[ 1.0997989   0.05270526 -0.35036077  0.01115399]
49.4,[ 0.69840867 -0.00985484  0.04000517 -0.0039617 ],[ 1.09871424  0.05252343 -0.34915206  0.01111551]
49.5,[ 0.69794198 -0.00990771  0.04021979 -0.00398295],[ 1.09762155  0.05234025 -0.34793438  0.01107674]
49.6,[ 0.6974764  -0.00996046  0.04043391 -0.00400415],[ 1.09652075  0.05215572 -0.34670768  0.01103769]
49.7,[ 0.6970114  -0.01001314  0.04064775 -0.00402533],[ 1.09541046  0.05196959 -0.3454704   0.0109983 ]
49.8,[ 0.6965476  -0.01006568  0.04086105 -0.00404645],[ 1.09429195  0.05178209 -0.34422396  0.01095862]
49.9,[ 0.69608447 -0.01011815  0.04107404 -0.00406755],[ 1.09316382  0.05159297 -0.3429668   0.01091859]
50.0,[ 0.69562261 -0.01017047  0.04128644 -0.00408858],[ 1.09202735  0.05140246 -0.34170035  0.01087828]
50.1,[ 0.69516206 -0.01022264  0.04149824 -0.00410956],[ 1.09088248  0.05121053 -0.34042453  0.01083766]
50.2,[ 0.69470231 -0.01027473  0.04170967 -0.00413049],[ 1.0897278   0.05101696 -0.33913778  0.0107967 ]
50.3,[ 0.69424343 -0.01032671  0.0419207  -0.00415139],[ 1.08856322  0.05082174 -0.33784     0.01075538]
50.4,[ 0.69378598 -0.01037854  0.04213108 -0.00417222],[ 1.08739005  0.05062507 -0.33653265  0.01071376]
50.5,[ 0.69332948 -0.01043025  0.04234101 -0.00419301],[ 1.08620685  0.05042672 -0.33521411  0.01067178]
50.6,[ 0.69287398 -0.01048186  0.04255049 -0.00421376],[ 1.08501354  0.05022668 -0.33388432  0.01062945]
50.7,[ 0.69242005 -0.01053328  0.04275925 -0.00423443],[ 1.08381144  0.05002516 -0.33254473  0.0105868 ]
50.8,[ 0.69196722 -0.01058458  0.0429675  -0.00425506],[ 1.08259909  0.04982193 -0.33119371  0.01054379]
50.9,[ 0.69151553 -0.01063575  0.04317522 -0.00427563],[ 1.08137641  0.04961696 -0.32983119  0.01050041]
51.0,[ 0.69106555 -0.01068673  0.04338216 -0.00429612],[ 1.08014473  0.04941049 -0.32845863  0.01045672]
51.1,[ 0.69061631 -0.01073762  0.04358876 -0.00431658],[ 1.07890116  0.04920202 -0.32707282  0.0104126 ]
51.2,[ 0.69016888 -0.01078831  0.04379453 -0.00433696],[ 1.07764843  0.04899201 -0.32567681  0.01036816]
51.3,[ 0.68972279 -0.01083885  0.04399968 -0.00435727],[ 1.07638506  0.04878023 -0.32426895  0.01032334]
51.4,[ 0.68927811 -0.01088922  0.04420418 -0.00437752],[ 1.07511097  0.04856664 -0.32284913  0.01027813]
51.5,[ 0.68883537 -0.01093938  0.04440779 -0.00439769],[ 1.0738275   0.04835148 -0.32141886  0.0102326 ]
51.6,[ 0.68839366 -0.01098942  0.04461092 -0.0044178 ],[ 1.07253172  0.04813426 -0.31997487  0.01018663]
51.7,[ 0.68795351 -0.01103928  0.04481334 -0.00443785],[ 1.07122495  0.0479152  -0.31851864  0.01014027]
51.8,[ 0.68751499 -0.01108896  0.04501501 -0.00445782],[ 1.06990711  0.04769428 -0.31705007  0.01009352]
51.9,[ 0.68707862 -0.0111384   0.04521569 -0.00447769],[ 1.06857957  0.04747174 -0.31557069  0.01004642]
52.0,[ 0.68664351 -0.01118769  0.04541579 -0.00449751],[ 1.06723934  0.04724706 -0.31407717  0.00999887]
52.1,[ 0.6862102  -0.01123678  0.04561506 -0.00451724],[ 1.06588777  0.04702049 -0.31257101  0.00995092]
52.2,[ 0.68577874 -0.01128566  0.04581349 -0.00453689],[ 1.06452477  0.046792   -0.31105212  0.00990257]
52.3,[ 0.68534873 -0.01133438  0.04601124 -0.00455648],[ 1.06314877  0.04656133 -0.30951873  0.00985375]
52.4,[ 0.68492115 -0.01138281  0.04620788 -0.00457595],[ 1.06176262  0.04632896 -0.30797404  0.00980458]
52.5,[ 0.68449515 -0.01143107  0.04640379 -0.00459535],[ 1.06036327  0.04609438 -0.30641464  0.00975493]
52.6,[ 0.68407125 -0.0114791   0.04659873 -0.00461466],[ 1.0589521   0.04585781 -0.30484206  0.00970487]
52.7,[ 0.68364907 -0.01152693  0.04679289 -0.00463388],[ 1.0575275   0.045619   -0.30325452  0.00965433]
52.8,[ 0.68322956 -0.01157445  0.04698582 -0.00465299],[ 1.05609238  0.04537842 -0.30165526  0.00960341]
52.9,[ 0.68281189 -0.01162177  0.0471779  -0.00467201],[ 1.05464362  0.04513555 -0.30004079  0.00955201]
53.0,[ 0.68239615 -0.01166887  0.04736909 -0.00469094],[ 1.0531811   0.04489038 -0.29841099  0.00950013]
53.1,[ 0.68198283 -0.01171569  0.04755917 -0.00470977],[ 1.05170622  0.04464313 -0.29676742  0.0094478 ]
53.2,[ 0.68157158 -0.01176228  0.0477483  -0.0047285 ],[ 1.05021734  0.04439354 -0.29510825  0.00939498]
53.3,[ 0.68116289 -0.01180858  0.04793625 -0.00474711],[ 1.04871588  0.04414184 -0.29343506  0.00934172]
53.4,[ 0.68075683 -0.01185458  0.04812299 -0.0047656 ],[ 1.04720172  0.04388801 -0.29174772  0.009288  ]
53.5,[ 0.68035306 -0.01190032  0.04830867 -0.00478399],[ 1.04567321  0.04363178 -0.29004438  0.00923377]
53.6,[ 0.67995166 -0.0119458   0.04849327 -0.00480227],[ 1.0441302   0.04337311 -0.28832489  0.00917903]
53.7,[ 0.67955271 -0.01199099  0.04867675 -0.00482044],[ 1.04257257  0.04311199 -0.2865891   0.00912377]
53.8,[ 0.67915667 -0.01203586  0.04885888 -0.00483848],[ 1.04100174  0.04284867 -0.2848386   0.00906804]
53.9,[ 0.67876325 -0.01208043  0.04903981 -0.00485639],[ 1.03941602  0.04258284 -0.28307152  0.00901179]
54.0,[ 0.67837251 -0.0121247   0.0492195  -0.00487419],[ 1.03781527  0.04231449 -0.28128768  0.008955  ]
54.1,[ 0.67798454 -0.01216865  0.04939792 -0.00489186],[ 1.03619934  0.0420436  -0.27948692  0.00889767]
54.2,[ 0.67759943 -0.01221228  0.04957503 -0.0049094 ],[ 1.03456808  0.04177014 -0.27766909  0.0088398 ]
54.3,[ 0.67721764 -0.01225553  0.04975061 -0.00492678],[ 1.03292296  0.04149436 -0.27583581  0.00878143]
54.4,[ 0.67683851 -0.01229848  0.04992496 -0.00494405],[ 1.03126062  0.04121569 -0.27398333  0.00872246]
54.5,[ 0.6764625  -0.01234108  0.05009789 -0.00496118],[ 1.02958249  0.04093437 -0.27211326  0.00866292]
54.6,[ 0.67609006 -0.01238327  0.05026917 -0.00497814],[ 1.02789006  0.04065066 -0.27022726  0.00860288]
54.7,[ 0.67572055 -0.01242513  0.0504391  -0.00499496],[ 1.02617991  0.04036397 -0.2683215   0.00854221]
54.8,[ 0.67535445 -0.0124666   0.05060746 -0.00501164],[ 1.02445349  0.04007456 -0.26639763  0.00848096]
54.9,[ 0.67499183 -0.01250768  0.05077422 -0.00502815],[ 1.02271066  0.0397824  -0.26445545  0.00841913]
55.0,[ 0.67463246 -0.0125484   0.05093949 -0.00504452],[ 1.02094956  0.03948717 -0.26249293  0.00835665]
55.1,[ 0.67427712 -0.01258865  0.05110291 -0.0050607 ],[ 1.01917336  0.03918942 -0.26051357  0.00829364]
55.2,[ 0.67392522 -0.01262852  0.05126474 -0.00507673],[ 1.01737854  0.03888854 -0.25851346  0.00822996]
55.3,[ 0.67357689 -0.01266798  0.05142494 -0.00509259],[ 1.01556489  0.0385845  -0.25649238  0.00816562]
55.4,[ 0.67323255 -0.01270699  0.05158329 -0.00510827],[ 1.01373391  0.03827756 -0.25445198  0.00810066]
55.5,[ 0.67289231 -0.01274553  0.05173976 -0.00512377],[ 1.01188541  0.03796769 -0.25239206  0.00803508]
55.6,[ 0.67255597 -0.01278364  0.05189444 -0.00513909],[ 1.0100175   0.03765455 -0.25031049  0.00796881]
55.7,[ 0.67222394 -0.01282125  0.05204714 -0.00515421],[ 1.00813166  0.03733842 -0.24820896  0.00790191]
55.8,[ 0.67189603 -0.0128584   0.05219794 -0.00516914],[ 1.00622598  0.03701895 -0.24608532  0.0078343 ]
55.9,[ 0.67157238 -0.01289507  0.05234678 -0.00518388],[ 1.00430022  0.03669613 -0.2439393   0.00776598]
56.0,[ 0.67125338 -0.0129312   0.05249348 -0.00519841],[ 1.00235592  0.03637019 -0.24177261  0.007697  ]
56.1,[ 0.67093888 -0.01296683  0.05263812 -0.00521273],[ 1.00039108  0.03604081 -0.23958304  0.0076273 ]
56.2,[ 0.670629   -0.01300194  0.05278063 -0.00522685],[ 0.99840548  0.03570795 -0.23737034  0.00755686]
56.3,[ 0.67032387 -0.01303651  0.05292095 -0.00524074],[ 0.99639887  0.03537157 -0.23513421  0.00748567]
56.4,[ 0.67002362 -0.01307052  0.05305903 -0.00525442],[ 0.99437099  0.03503162 -0.23287439  0.00741372]
56.5,[ 0.6697284  -0.01310397  0.0531948  -0.00526786],[ 0.99232158  0.03468806 -0.23059058  0.00734102]
56.6,[ 0.66943834 -0.01313683  0.05332819 -0.00528107],[ 0.99025039  0.03434085 -0.22828249  0.00726754]
56.7,[ 0.66915357 -0.01316909  0.05345915 -0.00529404],[ 0.98815713  0.03398994 -0.22594982  0.00719328]
56.8,[ 0.66887425 -0.01320073  0.05358761 -0.00530676],[ 0.98604155  0.03363529 -0.22359226  0.00711822]
56.9,[ 0.66860051 -0.01323174  0.0537135  -0.00531923],[ 0.98390335  0.03327685 -0.2212095   0.00704236]
57.0,[ 0.66833228 -0.01326213  0.05383685 -0.00533144],[ 0.98174039  0.03291426 -0.21879915  0.00696563]
57.1,[ 0.66806995 -0.01329185  0.0539575  -0.00534339],[ 0.97955421  0.03254777 -0.21636292  0.00688807]
57.2,[ 0.66781366 -0.01332088  0.05407536 -0.00535506],[ 0.9773445   0.03217734 -0.21390048  0.00680968]
57.3,[ 0.66756338 -0.01334924  0.05419046 -0.00536646],[ 0.97510907  0.0318026  -0.21140937  0.00673037]
57.4,[ 0.66731947 -0.01337687  0.05430263 -0.00537757],[ 0.97284947  0.03142381 -0.20889132  0.00665021]
57.5,[ 0.6670819  -0.01340378  0.05441188 -0.00538839],[ 0.97056346  0.03104059 -0.20634384  0.0065691 ]
57.6,[ 0.66685087 -0.01342996  0.05451813 -0.00539891],[ 0.96825066  0.03065288 -0.20376652  0.00648705]
57.7,[ 0.66662673 -0.01345535  0.05462121 -0.00540912],[ 0.96591263  0.03026094 -0.20116107  0.00640411]
57.8,[ 0.66640948 -0.01347996  0.05472112 -0.00541901],[ 0.96354708  0.02986438 -0.19852496  0.00632018]
57.9,[ 0.66619949 -0.01350375  0.05481769 -0.00542858],[ 0.96115555  0.02946347 -0.19585989  0.00623534]
58.0,[ 0.66599662 -0.01352673  0.05491099 -0.00543781],[ 0.95873375  0.02905749 -0.19316109  0.00614942]
58.1,[ 0.6658014  -0.01354885  0.05500077 -0.00544671],[ 0.95628516  0.02864702 -0.19043244  0.00606255]
58.2,[ 0.66561371 -0.01357011  0.05508708 -0.00545525],[ 0.95380541  0.02823132 -0.18766907  0.00597458]
58.3,[ 0.66543395 -0.01359048  0.05516975 -0.00546344],[ 0.95129603  0.02781065 -0.18487268  0.00588555]
58.4,[ 0.66526245 -0.0136099   0.05524862 -0.00547125],[ 0.94875855  0.02738528 -0.18204497  0.00579553]
58.5,[ 0.66509916 -0.0136284   0.05532371 -0.00547869],[ 0.94618851  0.02695444 -0.17918097  0.00570436]
58.6,[ 0.66494435 -0.01364594  0.05539491 -0.00548574],[ 0.94358536  0.02651806 -0.17628009  0.005612  ]
58.7,[ 0.66479847 -0.01366247  0.055462   -0.00549238],[ 0.94095267  0.02607672 -0.17334628  0.0055186 ]
58.8,[ 0.66466155 -0.01367798  0.05552497 -0.00549862],[ 0.93828583  0.02562966 -0.17037442  0.00542399]
58.9,[ 0.66453385 -0.01369245  0.05558369 -0.00550443],[ 0.93558427  0.02517678 -0.16736386  0.00532815]
59.0,[ 0.66441574 -0.01370583  0.05563801 -0.00550981],[ 0.93284947  0.02471832 -0.16431626  0.00523113]
59.1,[ 0.66430739 -0.0137181   0.05568784 -0.00551475],[ 0.93007876  0.02425385 -0.16122865  0.00513283]
59.2,[ 0.66420916 -0.01372923  0.05573301 -0.00551922],[ 0.92727363  0.0237836  -0.15810268  0.00503331]
59.3,[ 0.66412127 -0.01373919  0.05577343 -0.00552322],[ 0.92443132  0.02330713 -0.15493528  0.00493248]
59.4,[ 0.66404397 -0.01374794  0.05580898 -0.00552674],[ 0.92154901  0.02282395 -0.1517233   0.00483022]
59.5,[ 0.66397768 -0.01375545  0.05583947 -0.00552976],[ 0.91863028  0.02233466 -0.14847073  0.00472667]
59.6,[ 0.66392267 -0.01376168  0.05586477 -0.00553227],[ 0.91567226  0.02183878 -0.14517438  0.00462173]
59.7,[ 0.66387927 -0.0137666   0.05588473 -0.00553424],[ 0.91267419  0.0213362  -0.14183341  0.00451537]
59.8,[ 0.66384781 -0.01377017  0.05589919 -0.00553568],[ 0.9096353   0.02082676 -0.13844694  0.00440756]
59.9,[ 0.66382866 -0.01377234  0.055908   -0.00553655],[ 0.90655254  0.02030998 -0.13501158  0.00429819]
60.0,[ 0.66382219 -0.01377307  0.05591098 -0.00553684],[ 0.90342725  0.01978606 -0.13152884  0.00418732]
60.1,[ 0.66382879 -0.01377232  0.05590794 -0.00553654],[ 0.90025629  0.01925449 -0.1279952   0.00407482]
60.2,[ 0.66384887 -0.01377005  0.05589871 -0.00553563],[ 0.89704099  0.01871549 -0.12441213  0.00396075]
60.3,[ 0.66388282 -0.0137662   0.0558831  -0.00553408],[ 0.89378037  0.01816889 -0.12077858  0.00384507]
60.4,[ 0.66393113 -0.01376073  0.05586087 -0.00553188],[ 0.89046881  0.01761375 -0.11708825  0.00372759]
60.5,[ 0.66399421 -0.01375358  0.05583186 -0.00552901],[ 0.88710983  0.01705066 -0.11334508  0.00360842]
60.6,[ 0.66407257 -0.0137447   0.05579583 -0.00552544],[ 0.88369999  0.01647904 -0.10954523  0.00348745]
60.7,[ 0.66416669 -0.01373404  0.05575255 -0.00552115],[ 0.88023809  0.0158987  -0.10568738  0.00336463]
60.8,[ 0.66427709 -0.01372153  0.05570177 -0.00551613],[ 0.87672288  0.01530942 -0.10177012  0.00323992]
60.9,[ 0.66440431 -0.01370712  0.05564327 -0.00551033],[ 0.87315307  0.01471099 -0.09779201  0.00311328]
61.0,[ 0.66454902 -0.01369073  0.05557672 -0.00550374],[ 0.86952483  0.01410276 -0.09374877  0.00298456]
61.1,[ 0.66471159 -0.01367231  0.05550195 -0.00549634],[ 0.86584161  0.01348531 -0.08964429  0.00285389]
61.2,[ 0.66489298 -0.01365176  0.05541853 -0.00548808],[ 0.86209447  0.01285715 -0.08546856  0.00272095]
61.3,[ 0.66509349 -0.01362905  0.05532633 -0.00547895],[ 0.85828927  0.01221926 -0.08122813  0.00258596]
61.4,[ 0.66531418 -0.01360404  0.05522483 -0.00546889],[ 0.85441674  0.01157008 -0.07691268  0.00244857]
61.5,[ 0.6655555  -0.01357671  0.05511385 -0.0054579 ],[ 0.85048016  0.01091016 -0.07252584  0.00230891]
61.6,[ 0.66581835 -0.01354693  0.05499297 -0.00544593],[ 0.84647505  0.01023876 -0.06806264  0.00216682]
61.7,[ 0.66610355 -0.01351462  0.05486181 -0.00543294],[ 0.84239938  0.00955552 -0.06352081  0.00202223]
61.8,[ 0.66641194 -0.01347968  0.05471999 -0.0054189 ],[ 0.83825098  0.0088601  -0.05889794  0.00187506]
61.9,[ 0.66674461 -0.01344199  0.054567   -0.00540375],[ 0.83402489  0.00815165 -0.05418847  0.00172513]
62.0,[ 0.6671021  -0.01340149  0.05440259 -0.00538747],[ 0.82972405  0.00743067 -0.04939572  0.00157255]
62.1,[ 0.66748584 -0.01335802  0.05422612 -0.00536999],[ 0.82534045  0.00669581 -0.04451075  0.00141703]
62.2,[ 0.66789692 -0.01331145  0.05403707 -0.00535127],[ 0.82087127  0.00594661 -0.03953039  0.00125848]
62.3,[ 0.66833623 -0.01326168  0.05383503 -0.00533126],[ 0.81631632  0.00518303 -0.03445447  0.00109688]
62.4,[ 0.66880524 -0.01320855  0.05361934 -0.0053099 ],[ 0.81166961  0.00440407 -0.02927629  0.00093203]
62.5,[ 0.66930495 -0.01315194  0.05338954 -0.00528715],[  8.06930633e-01   3.60964278e-03  -2.39952775e-02   7.63906926e-04]
62.6,[ 0.66983735 -0.01309162  0.05314469 -0.0052629 ],[  8.02089883e-01   2.79815296e-03  -1.86008591e-02   5.92171736e-04]
62.7,[ 0.67040365 -0.01302747  0.05288426 -0.00523711],[  7.97146288e-01   1.96942266e-03  -1.30918338e-02   4.16787950e-04]
62.8,[ 0.67100542 -0.0129593   0.05260752 -0.0052097 ],[  7.92095590e-01   1.12273773e-03  -7.46345415e-03   2.37604434e-04]
62.9,[ 0.67164438 -0.01288691  0.05231367 -0.0051806 ],[  7.86933192e-01   2.57327953e-04  -1.71060019e-03   5.44581881e-05]
63.0,[ 0.67232279 -0.01281005  0.05200167 -0.00514971],[  7.81650974e-01  -6.28168218e-04   4.17577906e-03  -1.32938931e-04]
63.1,[ 0.6730427  -0.0127285   0.0516706  -0.00511692],[  7.76243392e-01  -1.53468010e-03   1.02018612e-02  -3.24783594e-04]
63.2,[ 0.67380586 -0.01264204  0.05131963 -0.00508216],[  7.70707680e-01  -2.46267138e-03   1.63707289e-02  -5.21173934e-04]
63.3,[ 0.67461511 -0.01255036  0.05094747 -0.00504531],[  7.65034113e-01  -3.41377213e-03   2.26932178e-02  -7.22454918e-04]
63.4,[ 0.67547306 -0.01245317  0.05055291 -0.00500624],[ 0.7592155  -0.00438919  0.02917734 -0.00092888]
63.5,[ 0.67638259 -0.01235013  0.05013463 -0.00496481],[ 0.75324395 -0.00539024  0.0358319  -0.00114073]
63.6,[ 0.67734685 -0.01224089  0.04969118 -0.0049209 ],[ 0.74711075 -0.00641839  0.04266659 -0.00135832]
63.7,[ 0.67836992 -0.01212499  0.04922069 -0.00487431],[ 0.74080267 -0.00747586  0.04969617 -0.00158211]
63.8,[ 0.67945573 -0.01200198  0.04872134 -0.00482486],[ 0.73430874 -0.00856449  0.05693285 -0.0018125 ]
63.9,[ 0.68060804 -0.01187144  0.04819142 -0.00477238],[ 0.72762047 -0.00968569  0.0643861  -0.00204978]
64.0,[ 0.68183234 -0.01173274  0.04762837 -0.00471662],[ 0.72072051 -0.01084238  0.07207525 -0.00229457]
64.1,[ 0.6831342  -0.01158525  0.04702967 -0.00465733],[ 0.7135933  -0.01203716  0.08001764 -0.00254742]
64.2,[ 0.68451989 -0.01142827  0.04639241 -0.00459422],[ 0.70622114 -0.01327301  0.088233   -0.00280896]
64.3,[ 0.6859966  -0.01126098  0.04571329 -0.00452697],[ 0.69858374 -0.01455333  0.09674395 -0.00307991]
64.4,[ 0.68757349 -0.01108234  0.04498811 -0.00445516],[ 0.6906533  -0.01588276  0.10558145 -0.00336126]
64.5,[ 0.68926037 -0.01089123  0.04421234 -0.00437833],[ 0.68240202 -0.01726598  0.11477647 -0.00365399]
64.6,[ 0.69106775 -0.01068648  0.04338115 -0.00429602],[ 0.67380176 -0.01870771  0.1243604  -0.0039591 ]
64.7,[ 0.69301022 -0.01046642  0.04248783 -0.00420755],[ 0.66480913 -0.02021521  0.13438157 -0.00427813]
64.8,[ 0.69510545 -0.01022906  0.04152427 -0.00411213],[ 0.65537184 -0.02179725  0.14489827 -0.00461294]
64.9,[ 0.69737152 -0.00997234  0.04048214 -0.00400893],[ 0.64544158 -0.02346193  0.15596433 -0.00496524]
65.0,[ 0.69983619 -0.00969312  0.03934867 -0.00389668],[ 0.63493516 -0.0252232   0.16767243 -0.00533797]
