angle,pesos_first,pesos_second
45.4,[ 0.73895868 -0.00561504  0.02183454 -0.00229319],[ 1.03009941  0.04293672 -0.27403059  0.00970689]
45.5,[ 0.73862634 -0.00565522  0.0219908  -0.0023096 ],[ 1.0295333   0.04283739 -0.27339663  0.00968444]
45.6,[ 0.73829388 -0.00569542  0.02214712 -0.00232602],[ 1.0289628   0.04273728 -0.27275775  0.00966181]
45.7,[ 0.73796134 -0.00573562  0.02230347 -0.00234244],[ 1.02838788  0.0426364  -0.27211391  0.009639  ]
45.8,[ 0.7376292  -0.00577579  0.02245963 -0.00235884],[ 1.02780932  0.04253488 -0.27146601  0.00961605]
45.9,[ 0.73729746 -0.0058159   0.02261561 -0.00237522],[ 1.0272271   0.04243272 -0.270814    0.00959295]
46.0,[ 0.73696568 -0.00585601  0.0227716  -0.00239161],[ 1.02664038  0.04232978 -0.27015697  0.00956968]
46.1,[ 0.73663389 -0.00589613  0.0229276  -0.00240799],[ 1.02604915  0.04222604 -0.26949487  0.00954623]
46.2,[ 0.73630256 -0.00593619  0.02308338 -0.00242435],[ 1.02545419  0.04212164 -0.2688286   0.00952263]
46.3,[ 0.73597124 -0.00597625  0.02323916 -0.00244071],[ 1.02485466  0.04201644 -0.26815722  0.00949884]
46.4,[ 0.73563997 -0.0060163   0.02339491 -0.00245707],[ 1.02425053  0.04191044 -0.26748068  0.00947488]
46.5,[ 0.7353092  -0.0060563   0.02355043 -0.00247341],[ 1.02364261  0.04180377 -0.26679988  0.00945076]
46.6,[ 0.73497851 -0.00609628  0.02370591 -0.00248973],[ 1.02303003  0.04169628 -0.26611388  0.00942646]
46.7,[ 0.73464791 -0.00613625  0.02386135 -0.00250606],[ 1.02241277  0.04158797 -0.26542264  0.00940198]
46.8,[ 0.73431788 -0.00617616  0.02401652 -0.00252236],[ 1.02179163  0.04147899 -0.26472706  0.00937734]
46.9,[ 0.73398753 -0.0062161   0.02417184 -0.00253867],[ 1.02116493  0.04136902 -0.26402524  0.00935248]
47.0,[ 0.73365779 -0.00625597  0.02432688 -0.00255495],[ 1.0205343   0.04125837 -0.26331902  0.00932746]
47.1,[ 0.73332822 -0.00629582  0.02448183 -0.00257123],[ 1.01989887  0.04114687 -0.26260744  0.00930225]
47.2,[ 0.73299928 -0.00633559  0.02463649 -0.00258747],[ 1.01925947  0.04103468 -0.2618914   0.00927689]
47.3,[ 0.73267012 -0.00637539  0.02479125 -0.00260372],[ 1.01861437  0.04092149 -0.26116898  0.0092513 ]
47.4,[ 0.73234163 -0.00641511  0.0249457  -0.00261994],[ 1.01796524  0.04080759 -0.26044205  0.00922555]
47.5,[ 0.73201297 -0.00645485  0.02510023 -0.00263617],[ 1.01731035  0.04069267 -0.25970865  0.00919957]
47.6,[ 0.73168502 -0.0064945   0.02525442 -0.00265237],[ 1.01665136  0.04057704 -0.25897069  0.00917343]
47.7,[ 0.73135737 -0.00653412  0.02540847 -0.00266855],[ 1.01598741  0.04046054 -0.25822715  0.00914709]
47.8,[ 0.73103003 -0.0065737   0.02556237 -0.00268471],[ 1.01531845  0.04034316 -0.25747801  0.00912056]
47.9,[ 0.73070305 -0.00661323  0.02571611 -0.00270086],[ 1.01464445  0.0402249  -0.25672323  0.00909382]
48.0,[ 0.73037601 -0.00665277  0.02586988 -0.00271701],[ 1.01396451  0.04010559 -0.25596179  0.00906685]
48.1,[ 0.73004978 -0.00669222  0.02602326 -0.00273312],[ 1.01328034  0.03998554 -0.25519561  0.00903971]
48.2,[ 0.72972396 -0.00673161  0.02617646 -0.00274921],[ 1.01259103  0.03986459 -0.25442369  0.00901236]
48.3,[ 0.72939857 -0.00677096  0.02632944 -0.00276527],[ 1.01189655  0.03974274 -0.25364598  0.00898482]
48.4,[ 0.72907364 -0.00681024  0.02648221 -0.00278132],[ 1.01119688  0.03961997 -0.25286244  0.00895706]
48.5,[ 0.72874878 -0.00684952  0.02663495 -0.00279736],[ 1.01049108  0.03949612 -0.25207204  0.00892906]
48.6,[ 0.72842484 -0.00688869  0.02678726 -0.00281336],[ 1.0097809   0.03937151 -0.25127674  0.00890089]
48.7,[ 0.72810102 -0.00692784  0.02693952 -0.00282935],[ 1.00906451  0.03924581 -0.25047449  0.00887247]
48.8,[ 0.72777775 -0.00696693  0.02709151 -0.00284531],[ 1.00834278  0.03911917 -0.24966626  0.00884384]
48.9,[ 0.72745506 -0.00700595  0.02724323 -0.00286124],[ 1.00761568  0.03899159 -0.248852    0.008815  ]
49.0,[ 0.72713258 -0.00704494  0.02739485 -0.00287717],[ 1.00688224  0.0388629  -0.24803066  0.00878591]
49.1,[ 0.72681112 -0.00708381  0.02754599 -0.00289304],[ 1.00614427  0.03873341 -0.24720423  0.00875663]
49.2,[ 0.72648991 -0.00712264  0.02769701 -0.0029089 ],[ 1.00539989  0.03860279 -0.24637063  0.0087271 ]
49.3,[ 0.72616939 -0.0071614   0.02784771 -0.00292473],[ 1.00464998  0.03847121 -0.24553084  0.00869736]
49.4,[ 0.72584918 -0.00720012  0.02799826 -0.00294054],[ 1.00389358  0.03833849 -0.24468378  0.00866735]
49.5,[ 0.72552971 -0.00723874  0.02814847 -0.00295632],[ 1.00313157  0.03820478 -0.24383044  0.00863712]
49.6,[ 0.72521099 -0.00727728  0.02829832 -0.00297206],[ 1.00236391  0.03807008 -0.24297078  0.00860667]
49.7,[ 0.72489268 -0.00731577  0.02844799 -0.00298778],[ 1.00158964  0.03793423 -0.2421037   0.00857596]
49.8,[ 0.72457518 -0.00735416  0.02859727 -0.00300345],[ 1.00080963  0.03779736 -0.2412302   0.00854502]
49.9,[ 0.72425814 -0.00739249  0.02874633 -0.00301911],[ 1.00002292  0.03765932 -0.24034919  0.00851381]
50.0,[ 0.72394198 -0.00743072  0.02889498 -0.00303472],[ 0.99923038  0.03752026 -0.23946167  0.00848237]
50.1,[ 0.7236267  -0.00746884  0.02904321 -0.00305029],[ 0.99843199  0.03738017 -0.23856758  0.0084507 ]
50.2,[ 0.72331199 -0.00750689  0.02919118 -0.00306583],[ 0.99762675  0.03723887 -0.23766583  0.00841876]
50.3,[ 0.72299785 -0.00754487  0.02933888 -0.00308134],[ 0.99681462  0.03709637 -0.23675636  0.00838654]
50.4,[ 0.7226847  -0.00758274  0.02948611 -0.00309681],[ 0.99599649  0.03695282 -0.23584017  0.00835409]
50.5,[ 0.72237221 -0.00762052  0.02963304 -0.00311224],[ 0.99517137  0.03680804 -0.23491615  0.00832136]
50.6,[ 0.72206039 -0.00765822  0.02977965 -0.00312763],[ 0.9943392   0.03666202 -0.23398424  0.00828835]
50.7,[ 0.72174965 -0.00769579  0.02992575 -0.00314298],[ 0.9935009   0.03651493 -0.23304546  0.00825509]
50.8,[ 0.72143967 -0.00773327  0.0300715  -0.00315829],[ 0.99265545  0.03636658 -0.23209868  0.00822155]
50.9,[ 0.72113046 -0.00777066  0.03021688 -0.00317355],[ 0.9918028   0.03621697 -0.23114383  0.00818773]
51.0,[ 0.72082243 -0.00780791  0.03036171 -0.00318877],[ 0.99094386  0.03606626 -0.23018195  0.00815366]
51.1,[ 0.7205149  -0.00784509  0.0305063  -0.00320395],[ 0.99007664  0.03591409 -0.22921078  0.00811926]
51.2,[ 0.7202086  -0.00788212  0.03065031 -0.00321908],[ 0.98920304  0.0357608  -0.22823247  0.0080846 ]
51.3,[ 0.71990323 -0.00791905  0.03079388 -0.00323416],[ 0.98832201  0.03560621 -0.22724584  0.00804965]
51.4,[ 0.71959882 -0.00795585  0.03093701 -0.00324919],[ 0.9874335   0.03545031 -0.22625084  0.00801441]
51.5,[ 0.71929575 -0.0079925   0.03107951 -0.00326415],[ 0.98653846  0.03529326 -0.22524852  0.0079789 ]
51.6,[ 0.71899337 -0.00802906  0.03122168 -0.00327908],[ 0.98563482  0.0351347  -0.22423657  0.00794306]
51.7,[ 0.71869207 -0.00806549  0.03136334 -0.00329396],[ 0.98472353  0.0349748  -0.22321605  0.00790691]
51.8,[ 0.71839188 -0.00810179  0.03150448 -0.00330879],[ 0.98380452  0.03481354 -0.22218689  0.00787045]
51.9,[ 0.71809316 -0.0081379   0.03164493 -0.00332354],[ 0.98287874  0.0346511  -0.22115015  0.00783373]
52.0,[ 0.7177953  -0.00817392  0.03178497 -0.00333825],[ 0.98194411  0.03448711 -0.2201035   0.00779665]
52.1,[ 0.71749868 -0.00820978  0.03192444 -0.00335289],[ 0.98100157  0.03432172 -0.21904799  0.00775926]
52.2,[ 0.71720332 -0.00824549  0.03206331 -0.00336748],[ 0.98005107  0.03415494 -0.21798356  0.00772156]
52.3,[ 0.71690895 -0.00828109  0.03220171 -0.00338201],[ 0.97909149  0.03398657 -0.21690897  0.00768349]
52.4,[ 0.71661625 -0.00831648  0.03233933 -0.00339647],[ 0.97812484  0.03381696 -0.21582646  0.00764515]
52.5,[ 0.71632464 -0.00835174  0.03247644 -0.00341087],[ 0.97714899  0.03364573 -0.21473364  0.00760644]
52.6,[ 0.71603445 -0.00838682  0.03261288 -0.0034252 ],[ 0.97616489  0.03347305 -0.21363159  0.0075674 ]
52.7,[ 0.71574545 -0.00842177  0.03274876 -0.00343947],[ 0.97517142  0.03329873 -0.21251905  0.00752799]
52.8,[ 0.71545827 -0.00845649  0.03288378 -0.00345365],[ 0.97417062  0.03312312 -0.2113983   0.00748829]
52.9,[ 0.71517235 -0.00849106  0.03301821 -0.00346777],[ 0.9731603   0.03294585 -0.21026689  0.00744821]
53.0,[ 0.71488775 -0.00852547  0.03315202 -0.00348182],[ 0.97214039  0.03276689 -0.20912473  0.00740776]
53.1,[ 0.71460481 -0.00855968  0.03328505 -0.00349579],[ 0.97111187  0.03258642 -0.20797293  0.00736696]
53.2,[ 0.71432329 -0.00859372  0.03341742 -0.00350969],[ 0.97007358  0.03240423 -0.20681019  0.00732577]
53.3,[ 0.71404352 -0.00862755  0.03354896 -0.00352351],[ 0.96902651  0.03222051 -0.20563763  0.00728423]
53.4,[ 0.71376556 -0.00866116  0.03367965 -0.00353724],[ 0.96797059  0.03203523 -0.20445515  0.00724235]
53.5,[ 0.71348915 -0.00869458  0.03380961 -0.00355088],[ 0.96690466  0.0318482  -0.20326146  0.00720006]
53.6,[ 0.71321437 -0.0087278   0.0339388  -0.00356445],[ 0.96582862  0.03165939 -0.20205645  0.00715738]
53.7,[ 0.71294126 -0.00876082  0.03406721 -0.00357794],[ 0.96474238  0.03146879 -0.20084001  0.00711429]
53.8,[ 0.71267016 -0.0087936   0.03419467 -0.00359133],[ 0.96364695  0.03127658 -0.19961328  0.00707083]
53.9,[ 0.71240084 -0.00882617  0.0343213  -0.00360463],[ 0.96254112  0.03108254 -0.19837492  0.00702697]
54.0,[ 0.71213336 -0.00885851  0.03444706 -0.00361783],[ 0.96142482  0.03088667 -0.19712481  0.00698269]
54.1,[ 0.71186777 -0.00889062  0.03457193 -0.00363095],[ 0.96029792  0.03068894 -0.19586285  0.00693798]
54.2,[ 0.71160415 -0.0089225   0.03469588 -0.00364397],[ 0.95916034  0.03048933 -0.19458892  0.00689286]
54.3,[ 0.71134279 -0.0089541   0.03481877 -0.00365687],[ 0.9580131   0.03028803 -0.19330417  0.00684735]
54.4,[ 0.71108325 -0.00898548  0.03494079 -0.00366969],[ 0.95685384  0.03008462 -0.19200596  0.00680136]
54.5,[ 0.71082585 -0.0090166   0.03506182 -0.0036824 ],[ 0.95568357  0.02987928 -0.19069543  0.00675494]
54.6,[ 0.71057089 -0.00904743  0.03518169 -0.00369499],[ 0.95450333  0.02967219 -0.18937373  0.00670812]
54.7,[ 0.71031795 -0.00907801  0.03530062 -0.00370748],[ 0.95331073  0.02946293 -0.18803819  0.00666081]
54.8,[ 0.71006733 -0.00910831  0.03541845 -0.00371985],[ 0.95210679  0.02925168 -0.18668995  0.00661306]
54.9,[ 0.7098191  -0.00913833  0.03553516 -0.00373211],[ 0.9508914   0.02903842 -0.18532888  0.00656484]
55.0,[ 0.7095731  -0.00916807  0.03565083 -0.00374426],[ 0.94966327  0.02882292 -0.18395356  0.00651612]
55.1,[ 0.70932984 -0.00919748  0.0357652  -0.00375627],[ 0.94842462  0.02860558 -0.18256643  0.00646699]
55.2,[ 0.70908895 -0.00922661  0.03587846 -0.00376817],[ 0.94717297  0.02838596 -0.18116477  0.00641734]
55.3,[ 0.7088505  -0.00925544  0.03599057 -0.00377994],[ 0.9459082   0.02816403 -0.1797484   0.00636717]
55.4,[ 0.70861478 -0.00928394  0.0361014  -0.00379158],[ 0.94463134  0.02793999 -0.1783185   0.00631652]
55.5,[ 0.70838187 -0.0093121   0.03621091 -0.00380308],[ 0.94334226  0.0277138  -0.17687492  0.00626538]
55.6,[ 0.70815162 -0.00933994  0.03631916 -0.00381445],[ 0.94203964  0.02748523 -0.17541617  0.00621371]
55.7,[ 0.70792433 -0.00936742  0.03642603 -0.00382568],[ 0.94072453  0.02725448 -0.17394343  0.00616154]
55.8,[ 0.70769986 -0.00939457  0.03653157 -0.00383676],[ 0.93939558  0.02702129 -0.1724552   0.00610882]
55.9,[ 0.7074783  -0.00942135  0.03663574 -0.0038477 ],[ 0.93805262  0.02678565 -0.17095128  0.00605555]
56.0,[ 0.70725993 -0.00944776  0.03673841 -0.00385848],[ 0.93669673  0.02654774 -0.16943287  0.00600176]
56.1,[ 0.70704464 -0.00947379  0.03683964 -0.00386912],[ 0.93532653  0.02630731 -0.16789844  0.00594741]
56.2,[ 0.70683251 -0.00949944  0.03693937 -0.00387959],[ 0.93394184  0.02606435 -0.16634779  0.00589248]
56.3,[ 0.70662363 -0.00952469  0.03703758 -0.00388991],[ 0.9325425   0.02581881 -0.16478073  0.00583697]
56.4,[ 0.7064181  -0.00954954  0.03713422 -0.00390006],[ 0.93112833  0.02557067 -0.16319705  0.00578087]
56.5,[ 0.706216   -0.00957398  0.03722924 -0.00391003],[ 0.92969915  0.0253199  -0.16159657  0.00572418]
56.6,[ 0.70601744 -0.00959799  0.0373226  -0.00391984],[ 0.92825477  0.02506646 -0.15997908  0.00566689]
56.7,[ 0.7058225  -0.00962156  0.03741425 -0.00392947],[ 0.92679501  0.02481032 -0.15834435  0.00560898]
56.8,[ 0.70563129 -0.00964468  0.03750416 -0.00393891],[ 0.92531968  0.02455145 -0.15669219  0.00555045]
56.9,[ 0.7054439  -0.00966734  0.03759226 -0.00394816],[ 0.92382857  0.02428981 -0.15502236  0.00549131]
57.0,[ 0.70526028 -0.00968954  0.03767859 -0.00395723],[ 0.9223202   0.02402515 -0.1533332   0.00543147]
57.1,[ 0.7050807  -0.00971125  0.03776303 -0.0039661 ],[ 0.92079564  0.02375764 -0.15162591  0.00537099]
57.2,[ 0.70490526 -0.00973246  0.03784551 -0.00397476],[ 0.91925467  0.02348725 -0.14990024  0.00530987]
57.3,[ 0.70473393 -0.00975318  0.03792607 -0.00398322],[ 0.91769576  0.02321371 -0.14815449  0.00524803]
57.4,[ 0.70456696 -0.00977337  0.03800457 -0.00399146],[ 0.91611999  0.02293722 -0.14638985  0.00518552]
57.5,[ 0.70440433 -0.00979303  0.03808104 -0.0039995 ],[ 0.91452581  0.0226575  -0.14460459  0.00512228]
57.6,[ 0.70424617 -0.00981215  0.0381554  -0.00400731],[ 0.91291295  0.02237449 -0.14279842  0.0050583 ]
57.7,[ 0.70409274 -0.00983071  0.03822754 -0.00401488],[ 0.91128249  0.0220884  -0.14097254  0.00499362]
57.8,[ 0.70394402 -0.00984869  0.03829746 -0.00402223],[ 0.90963284  0.02179895 -0.13912517  0.00492818]
57.9,[ 0.70380027 -0.00986607  0.03836505 -0.00402932],[ 0.90796507  0.02150631 -0.1372575   0.00486203]
58.0,[ 0.7036614  -0.00988286  0.03843034 -0.00403618],[ 0.90627619  0.02120997 -0.1353662   0.00479503]
58.1,[ 0.70352775 -0.00989902  0.03849318 -0.00404278],[ 0.90456863  0.02091035 -0.13345398  0.0047273 ]
58.2,[ 0.70339928 -0.00991455  0.03855358 -0.00404913],[ 0.90283935  0.02060692 -0.13151742  0.0046587 ]
58.3,[ 0.70327622 -0.00992943  0.03861144 -0.0040552 ],[ 0.9010894   0.02029986 -0.12955772  0.00458928]
58.4,[ 0.70315882 -0.00994363  0.03866664 -0.004061  ],[ 0.89931985  0.01998937 -0.12757609  0.00451908]
58.5,[ 0.70304704 -0.00995714  0.0387192  -0.00406652],[ 0.89752759  0.01967489 -0.12556901  0.00444799]
58.6,[ 0.70294106 -0.00996996  0.03876903 -0.00407175],[ 0.89571225  0.01935636 -0.12353609  0.00437598]
58.7,[ 0.7028412  -0.00998203  0.03881598 -0.00407668],[ 0.89387631  0.01903421 -0.12148009  0.00430315]
58.8,[ 0.70274747 -0.00999336  0.03886005 -0.00408131],[ 0.89201655  0.01870789 -0.11939743  0.00422937]
58.9,[ 0.70266005 -0.01000393  0.03890115 -0.00408563],[ 0.89013258  0.01837732 -0.11728764  0.00415464]
59.0,[ 0.7025792  -0.01001371  0.03893916 -0.00408962],[ 0.88822543  0.01804268 -0.11515191  0.00407899]
59.1,[ 0.70250503 -0.01002268  0.03897403 -0.00409328],[ 0.88629323  0.01770364 -0.11298812  0.00400234]
59.2,[ 0.70243779 -0.01003081  0.03900565 -0.0040966 ],[ 0.88433703  0.0173604  -0.11079746  0.00392474]
59.3,[ 0.70237762 -0.01003808  0.03903394 -0.00409957],[ 0.88235491  0.0170126  -0.10857776  0.00384611]
59.4,[ 0.7023247  -0.01004448  0.03905882 -0.00410219],[ 0.88034489  0.01665991 -0.10632683  0.00376638]
59.5,[ 0.70227932 -0.01004997  0.03908015 -0.00410443],[ 0.87830947  0.01630276 -0.10404744  0.00368564]
59.6,[ 0.70224166 -0.01005452  0.03909786 -0.00410629],[ 0.87624665  0.01594081 -0.10173738  0.00360381]
59.7,[ 0.70221195 -0.01005811  0.03911183 -0.00410776],[ 0.87415591  0.01557396 -0.09939605  0.00352087]
59.8,[ 0.70219042 -0.01006072  0.03912195 -0.00410882],[ 0.8720367   0.01520211 -0.09702283  0.00343681]
59.9,[ 0.70217731 -0.0100623   0.03912812 -0.00410947],[ 0.86988689  0.01482489 -0.09461535  0.00335153]
60.0,[ 0.70217288 -0.01006284  0.0391302  -0.00410968],[ 0.86770742  0.01444247 -0.09217466  0.00326507]
60.1,[ 0.7021774  -0.01006229  0.03912808 -0.00410946],[ 0.86549611  0.01405446 -0.08969831  0.00317735]
60.2,[ 0.70219114 -0.01006063  0.03912161 -0.00410878],[ 0.86325387  0.01366102 -0.08718732  0.00308841]
60.3,[ 0.70221438 -0.01005782  0.03911069 -0.00410764],[ 0.86098004  0.01326204 -0.08464095  0.00299821]
60.4,[ 0.70224746 -0.01005382  0.03909514 -0.004106  ],[ 0.85867067  0.01285682 -0.08205478  0.0029066 ]
60.5,[ 0.70229064 -0.0100486   0.03907483 -0.00410387],[ 0.85632824  0.01244581 -0.07943159  0.00281368]
60.6,[ 0.70234428 -0.01004211  0.03904961 -0.00410122],[ 0.85395033  0.01202857 -0.07676868  0.00271935]
60.7,[ 0.70240871 -0.01003432  0.03901932 -0.00409804],[ 0.85153613  0.01160496 -0.07406511  0.00262358]
60.8,[ 0.70248429 -0.01002518  0.03898379 -0.00409431],[ 0.84908475  0.01117482 -0.07131992  0.00252634]
60.9,[ 0.70257138 -0.01001465  0.03894284 -0.00409001],[ 0.8465953   0.01073801 -0.06853208  0.00242759]
61.0,[ 0.70267043 -0.01000268  0.03889626 -0.00408512],[ 0.84406509  0.01029404 -0.06569861  0.00232722]
61.1,[ 0.70278172 -0.00998922  0.03884394 -0.00407962],[ 0.84149655  0.00984335 -0.06282221  0.00222533]
61.2,[ 0.7029059  -0.00997421  0.03878556 -0.00407349],[ 0.83888342  0.00938484 -0.05989588  0.00212167]
61.3,[ 0.70304315 -0.00995761  0.03872102 -0.00406671],[ 0.83622981  0.00891922 -0.05692421  0.00201641]
61.4,[ 0.70319423 -0.00993935  0.03864999 -0.00405925],[ 0.83352925  0.00844536 -0.05389997  0.00190928]
61.5,[ 0.70335942 -0.00991937  0.03857232 -0.00405109],[ 0.83078402  0.00796367 -0.0508257   0.00180038]
61.6,[ 0.70353936 -0.00989761  0.03848772 -0.00404221],[ 0.827991    0.00747359 -0.04769791  0.00168959]
61.7,[ 0.7037346  -0.00987401  0.03839593 -0.00403257],[ 0.82514877  0.00697487 -0.04451502  0.00157684]
61.8,[ 0.7039457  -0.00984848  0.03829667 -0.00402214],[ 0.82225583  0.00646726 -0.04127534  0.00146208]
61.9,[ 0.70417344 -0.00982095  0.03818959 -0.0040109 ],[ 0.8193087   0.00595014 -0.03797498  0.00134517]
62.0,[ 0.70441816 -0.00979136  0.03807453 -0.00399881],[ 0.81630945  0.00542388 -0.03461624  0.0012262 ]
62.1,[ 0.70468085 -0.0097596   0.03795103 -0.00398584],[ 0.81325249  0.00488748 -0.03119288  0.00110493]
62.2,[ 0.70496226 -0.00972557  0.03781871 -0.00397194],[ 0.81013584  0.00434062 -0.02770268  0.0009813 ]
62.3,[ 0.70526299 -0.00968921  0.03767732 -0.00395709],[ 0.80695938  0.00378326 -0.02414549  0.0008553 ]
62.4,[ 0.70558405 -0.00965039  0.03752636 -0.00394124],[  8.03718932e-01   3.21466966e-03  -2.05166546e-02   7.26754556e-04]
62.5,[ 0.70592613 -0.00960903  0.03736553 -0.00392435],[  8.00414137e-01   2.63479094e-03  -1.68157545e-02   5.95658815e-04]
62.6,[ 0.70629058 -0.00956496  0.03719417 -0.00390635],[  7.97038371e-01   2.04245920e-03  -1.30353767e-02   4.61747763e-04]
62.7,[ 0.70667824 -0.00951809  0.03701191 -0.00388721],[  7.93590885e-01   1.43754308e-03  -9.17468293e-03   3.24991707e-04]
62.8,[ 0.70709019 -0.00946828  0.03681822 -0.00386687],[  7.90068709e-01   8.19521317e-04  -5.23034637e-03   1.85272800e-04]
62.9,[ 0.70752759 -0.00941539  0.03661256 -0.00384527],[  7.86468638e-01   1.87831706e-04  -1.19877892e-03   4.24639425e-05]
63.0,[ 0.707992   -0.00935924  0.03639421 -0.00382234],[  7.82785008e-01  -4.58519592e-04   2.92636230e-03  -1.03659547e-04]
63.1,[ 0.70848482 -0.00929966  0.03616251 -0.003798  ],[  7.79013954e-01  -1.12021091e-03   7.14940654e-03  -2.53251023e-04]
63.2,[ 0.70900724 -0.00923649  0.03591687 -0.0037722 ],[  7.75153546e-01  -1.79758072e-03   1.14725140e-02  -4.06387005e-04]
63.3,[ 0.70956122 -0.00916951  0.03565641 -0.00374485],[  7.71197004e-01  -2.49181885e-03   1.59032784e-02  -5.63336482e-04]
63.4,[ 0.71014853 -0.00909849  0.03538027 -0.00371585],[  7.67139313e-01  -3.20380508e-03   2.04473147e-02  -7.24298351e-04]
63.5,[ 0.71077115 -0.00902321  0.03508753 -0.0036851 ],[ 0.76297497 -0.00393451  0.02511079 -0.00088949]
63.6,[ 0.71143124 -0.0089434   0.03477718 -0.0036525 ],[ 0.75869789 -0.00468499  0.0299005  -0.00105916]
63.7,[ 0.71213158 -0.00885872  0.0344479  -0.00361792],[ 0.75429886 -0.00545687  0.03482679 -0.00123366]
63.8,[ 0.71287488 -0.00876885  0.03409842 -0.00358122],[ 0.74977023 -0.00625149  0.03989822 -0.0014133 ]
63.9,[ 0.7136637  -0.00867347  0.03372754 -0.00354227],[ 0.74510607 -0.00706989  0.04512142 -0.00159832]
64.0,[ 0.7145018  -0.00857214  0.03333349 -0.00350088],[ 0.74029428 -0.00791419  0.05050993 -0.0017892 ]
64.1,[ 0.71539299 -0.00846438  0.03291448 -0.00345687],[ 0.73532402 -0.0087863   0.05607591 -0.00198636]
64.2,[ 0.71634157 -0.00834969  0.03246848 -0.00341003],[ 0.73018295 -0.00968839  0.06183319 -0.0021903 ]
64.3,[ 0.71735246 -0.00822746  0.03199319 -0.00336011],[ 0.72485689 -0.01062293  0.06779761 -0.00240157]
64.4,[ 0.71843192 -0.00809694  0.03148565 -0.00330681],[ 0.71932648 -0.01159332  0.07399088 -0.00262095]
64.5,[ 0.71958668 -0.00795732  0.03094272 -0.00324979],[ 0.71357234 -0.01260298  0.0804347  -0.00284921]
64.6,[ 0.72082393 -0.00780772  0.030361   -0.00318869],[ 0.70757483 -0.01365534  0.08715106 -0.00308712]
64.7,[ 0.72215366 -0.00764694  0.0297358  -0.00312303],[ 0.70130369 -0.01475571  0.09417385 -0.00333589]
64.8,[ 0.72358795 -0.00747352  0.02906143 -0.0030522 ],[ 0.69472246 -0.01591049  0.10154389 -0.00359696]
64.9,[ 0.7251392  -0.00728596  0.02833208 -0.0029756 ],[ 0.68779745 -0.01712559  0.10929892 -0.00387166]
65.0,[ 0.7268264  -0.00708196  0.02753881 -0.00289229],[ 0.68047065 -0.0184112   0.11750389 -0.0041623 ]
