angle,pesos_first,pesos_second
9.5,[  2.07064435e-03  -1.66876198e-03  -2.10373433e-05  -5.05523374e-05],[ 0.00117637  0.00748067  0.00018731 -0.00367052]
9.6,[  2.06153328e-03  -1.66141924e-03  -2.09447766e-05  -5.03299014e-05],[ 0.00117619  0.00747954  0.00018729 -0.00366997]
9.7,[  2.05237504e-03  -1.65403848e-03  -2.08517307e-05  -5.01063137e-05],[ 0.00117601  0.0074784   0.00018726 -0.0036694 ]
9.8,[  2.04324597e-03  -1.64668123e-03  -2.07589811e-05  -4.98834384e-05],[ 0.00117583  0.00747724  0.00018723 -0.00366884]
9.9,[  2.03409524e-03  -1.63930653e-03  -2.06660115e-05  -4.96600342e-05],[ 0.00117564  0.00747608  0.0001872  -0.00366826]
10.0,[  2.02497371e-03  -1.63195535e-03  -2.05733385e-05  -4.94373426e-05],[ 0.00117546  0.0074749   0.00018717 -0.00366769]
10.1,[  2.01583056e-03  -1.62458676e-03  -2.04804459e-05  -4.92141235e-05],[ 0.00117527  0.00747371  0.00018714 -0.0036671 ]
10.2,[  2.00666586e-03  -1.61720079e-03  -2.03873343e-05  -4.89903780e-05],[ 0.00117508  0.0074725   0.00018711 -0.00366651]
10.3,[  1.99753038e-03  -1.60983838e-03  -2.02945197e-05  -4.87673463e-05],[ 0.00117489  0.00747128  0.00018708 -0.00366591]
10.4,[  1.98837341e-03  -1.60245865e-03  -2.02014866e-05  -4.85437895e-05],[ 0.0011747   0.00747005  0.00018705 -0.00366531]
10.5,[  1.97922033e-03  -1.59508205e-03  -2.01084931e-05  -4.83203279e-05],[ 0.0011745   0.0074688   0.00018702 -0.0036647 ]
10.6,[  1.97007117e-03  -1.58770861e-03  -2.00155394e-05  -4.80969619e-05],[ 0.0011743   0.00746755  0.00018698 -0.00366408]
10.7,[  1.96092593e-03  -1.58033833e-03  -1.99226256e-05  -4.78736918e-05],[ 0.0011741   0.00746628  0.00018695 -0.00366346]
10.8,[  1.95175933e-03  -1.57295084e-03  -1.98294947e-05  -4.76499001e-05],[ 0.0011739   0.00746499  0.00018692 -0.00366283]
10.9,[  1.94259672e-03  -1.56556656e-03  -1.97364044e-05  -4.74262058e-05],[ 0.0011737   0.00746369  0.00018689 -0.00366219]
11.0,[  1.93343812e-03  -1.55818551e-03  -1.96433547e-05  -4.72026092e-05],[ 0.00117349  0.00746239  0.00018686 -0.00366155]
11.1,[  1.92428354e-03  -1.55080770e-03  -1.95503460e-05  -4.69791110e-05],[ 0.00117328  0.00746106  0.00018682 -0.0036609 ]
11.2,[  1.91510773e-03  -1.54341278e-03  -1.94571215e-05  -4.67550944e-05],[ 0.00117307  0.00745973  0.00018679 -0.00366024]
11.3,[  1.90593600e-03  -1.53602116e-03  -1.93639386e-05  -4.65311775e-05],[ 0.00117286  0.00745838  0.00018676 -0.00365958]
11.4,[  1.89676837e-03  -1.52863283e-03  -1.92707972e-05  -4.63073607e-05],[ 0.00117265  0.00745702  0.00018672 -0.00365891]
11.5,[  1.88760486e-03  -1.52124783e-03  -1.91776978e-05  -4.60836444e-05],[ 0.00117243  0.00745564  0.00018669 -0.00365824]
11.6,[  1.87842026e-03  -1.51384583e-03  -1.90843840e-05  -4.58594133e-05],[ 0.00117221  0.00745425  0.00018665 -0.00365756]
11.7,[  1.86923984e-03  -1.50644720e-03  -1.89911127e-05  -4.56352841e-05],[ 0.00117199  0.00745285  0.00018662 -0.00365687]
11.8,[  1.86006361e-03  -1.49905194e-03  -1.88978841e-05  -4.54112574e-05],[ 0.00117177  0.00745144  0.00018658 -0.00365617]
11.9,[  1.85086641e-03  -1.49163978e-03  -1.88044423e-05  -4.51867185e-05],[ 0.00117154  0.00745     0.00018655 -0.00365547]
12.0,[  1.84169864e-03  -1.48425135e-03  -1.87112995e-05  -4.49628982e-05],[ 0.00117132  0.00744857  0.00018651 -0.00365477]
12.1,[  1.83250995e-03  -1.47684605e-03  -1.86179442e-05  -4.47385672e-05],[ 0.00117109  0.00744711  0.00018647 -0.00365405]
12.2,[  1.82330040e-03  -1.46942394e-03  -1.85243769e-05  -4.45137269e-05],[ 0.00117086  0.00744564  0.00018644 -0.00365333]
12.3,[  1.81412032e-03  -1.46202559e-03  -1.84311092e-05  -4.42896062e-05],[ 0.00117063  0.00744416  0.0001864  -0.0036526 ]
12.4,[  1.80491944e-03  -1.45461047e-03  -1.83376300e-05  -4.40649775e-05],[ 0.00117039  0.00744266  0.00018636 -0.00365187]
12.5,[  1.79572293e-03  -1.44719887e-03  -1.82441953e-05  -4.38404556e-05],[ 0.00117015  0.00744115  0.00018632 -0.00365113]
12.6,[  1.78653081e-03  -1.43979081e-03  -1.81508051e-05  -4.36160409e-05],[ 0.00116991  0.00743963  0.00018629 -0.00365038]
12.7,[  1.77731800e-03  -1.43236607e-03  -1.80572048e-05  -4.33911210e-05],[ 0.00116967  0.00743809  0.00018625 -0.00364963]
12.8,[  1.76810965e-03  -1.42494492e-03  -1.79636497e-05  -4.31663098e-05],[ 0.00116943  0.00743654  0.00018621 -0.00364887]
12.9,[  1.75890576e-03  -1.41752738e-03  -1.78701399e-05  -4.29416077e-05],[ 0.00116918  0.00743498  0.00018617 -0.0036481 ]
13.0,[  1.74968129e-03  -1.41009325e-03  -1.77764212e-05  -4.27164033e-05],[ 0.00116893  0.0074334   0.00018613 -0.00364732]
13.1,[  1.74048641e-03  -1.40268296e-03  -1.76830030e-05  -4.24919211e-05],[ 0.00116868  0.00743181  0.00018609 -0.00364654]
13.2,[  1.73124598e-03  -1.39523597e-03  -1.75891220e-05  -4.22663270e-05],[ 0.00116843  0.0074302   0.00018605 -0.00364575]
13.3,[  1.72203517e-03  -1.38781284e-03  -1.74955420e-05  -4.20414559e-05],[ 0.00116818  0.00742858  0.00018601 -0.00364496]
13.4,[  1.71280394e-03  -1.38037326e-03  -1.74017544e-05  -4.18160862e-05],[ 0.00116792  0.00742695  0.00018597 -0.00364416]
13.5,[  1.70357733e-03  -1.37293741e-03  -1.73080139e-05  -4.15908295e-05],[ 0.00116766  0.0074253   0.00018593 -0.00364335]
13.6,[  1.69435538e-03  -1.36550530e-03  -1.72143207e-05  -4.13656865e-05],[ 0.0011674   0.00742364  0.00018589 -0.00364253]
13.7,[  1.68511313e-03  -1.35805684e-03  -1.71204212e-05  -4.11400477e-05],[ 0.00116714  0.00742196  0.00018584 -0.00364171]
13.8,[  1.67587558e-03  -1.35061217e-03  -1.70265696e-05  -4.09145241e-05],[ 0.00116687  0.00742027  0.0001858  -0.00364088]
13.9,[  1.66664278e-03  -1.34317132e-03  -1.69327660e-05  -4.06891160e-05],[ 0.0011666   0.00741857  0.00018576 -0.00364005]
14.0,[  1.65738979e-03  -1.33571420e-03  -1.68387575e-05  -4.04632152e-05],[ 0.00116633  0.00741685  0.00018572 -0.0036392 ]
14.1,[  1.64814160e-03  -1.32826095e-03  -1.67447977e-05  -4.02374316e-05],[ 0.00116606  0.00741512  0.00018567 -0.00363835]
14.2,[  1.63889823e-03  -1.32081159e-03  -1.66508868e-05  -4.00117655e-05],[ 0.00116578  0.00741337  0.00018563 -0.0036375 ]
14.3,[  1.62965969e-03  -1.31336612e-03  -1.65570251e-05  -3.97862176e-05],[ 0.00116551  0.00741161  0.00018558 -0.00363663]
14.4,[  1.62040113e-03  -1.30590451e-03  -1.64629599e-05  -3.95601808e-05],[ 0.00116523  0.00740984  0.00018554 -0.00363576]
14.5,[  1.61112260e-03  -1.29842681e-03  -1.63686919e-05  -3.93336564e-05],[ 0.00116495  0.00740804  0.00018549 -0.00363488]
14.6,[  1.60187388e-03  -1.29097313e-03  -1.62747266e-05  -3.91078598e-05],[ 0.00116466  0.00740624  0.00018545 -0.003634  ]
14.7,[  1.59260525e-03  -1.28350341e-03  -1.61805592e-05  -3.88815772e-05],[ 0.00116438  0.00740442  0.0001854  -0.00363311]
14.8,[  1.58334161e-03  -1.27603772e-03  -1.60864424e-05  -3.86554164e-05],[ 0.00116409  0.00740259  0.00018536 -0.00363221]
14.9,[  1.57405817e-03  -1.26855605e-03  -1.59921244e-05  -3.84287721e-05],[ 0.0011638   0.00740074  0.00018531 -0.0036313 ]
15.0,[  1.56477978e-03  -1.26107847e-03  -1.58978578e-05  -3.82022511e-05],[ 0.00116351  0.00739888  0.00018527 -0.00363039]
15.1,[  1.55550646e-03  -1.25360497e-03  -1.58036427e-05  -3.79758540e-05],[ 0.00116321  0.007397    0.00018522 -0.00362947]
15.2,[  1.54621346e-03  -1.24611561e-03  -1.57092276e-05  -3.77489764e-05],[ 0.00116291  0.00739511  0.00018517 -0.00362854]
15.3,[  1.53692561e-03  -1.23863039e-03  -1.56148648e-05  -3.75222244e-05],[ 0.00116261  0.0073932   0.00018512 -0.0036276 ]
15.4,[  1.52764291e-03  -1.23114933e-03  -1.55205545e-05  -3.72955983e-05],[ 0.00116231  0.00739128  0.00018508 -0.00362666]
15.5,[  1.51834066e-03  -1.22365252e-03  -1.54260455e-05  -3.70684950e-05],[ 0.00116201  0.00738935  0.00018503 -0.00362571]
15.6,[  1.50904365e-03  -1.21615992e-03  -1.53315896e-05  -3.68415193e-05],[ 0.0011617   0.0073874   0.00018498 -0.00362475]
15.7,[  1.49975188e-03  -1.20867155e-03  -1.52371870e-05  -3.66146717e-05],[ 0.00116139  0.00738543  0.00018493 -0.00362379]
15.8,[  1.49044069e-03  -1.20116753e-03  -1.51425872e-05  -3.63873501e-05],[ 0.00116108  0.00738345  0.00018488 -0.00362282]
15.9,[  1.48113482e-03  -1.19366780e-03  -1.50480413e-05  -3.61601583e-05],[ 0.00116077  0.00738145  0.00018483 -0.00362184]
16.0,[  1.47180963e-03  -1.18615249e-03  -1.49532992e-05  -3.59324947e-05],[ 0.00116045  0.00737944  0.00018478 -0.00362085]
16.1,[  1.46248982e-03  -1.17864152e-03  -1.48586118e-05  -3.57049626e-05],[ 0.00116013  0.00737741  0.00018473 -0.00361985]
16.2,[  1.45317543e-03  -1.17113492e-03  -1.47639793e-05  -3.54775626e-05],[ 0.00115981  0.00737537  0.00018468 -0.00361885]
16.3,[  1.44384184e-03  -1.16361285e-03  -1.46691519e-05  -3.52496941e-05],[ 0.00115949  0.00737332  0.00018463 -0.00361784]
16.4,[  1.43451373e-03  -1.15609519e-03  -1.45743801e-05  -3.50219593e-05],[ 0.00115916  0.00737124  0.00018457 -0.00361683]
16.5,[  1.42516653e-03  -1.14856215e-03  -1.44794144e-05  -3.47937585e-05],[ 0.00115883  0.00736915  0.00018452 -0.0036158 ]
16.6,[  1.41582488e-03  -1.14103358e-03  -1.43845051e-05  -3.45656931e-05],[ 0.0011585   0.00736705  0.00018447 -0.00361477]
16.7,[  1.40648880e-03  -1.13350950e-03  -1.42896523e-05  -3.43377637e-05],[ 0.00115817  0.00736493  0.00018442 -0.00361373]
16.8,[  1.39713377e-03  -1.12597014e-03  -1.41946070e-05  -3.41093716e-05],[ 0.00115783  0.0073628   0.00018436 -0.00361268]
16.9,[  1.38778437e-03  -1.11843533e-03  -1.40996189e-05  -3.38811172e-05],[ 0.00115749  0.00736065  0.00018431 -0.00361163]
17.0,[  1.37844064e-03  -1.11090508e-03  -1.40046885e-05  -3.36530011e-05],[ 0.00115715  0.00735848  0.00018425 -0.00361057]
17.1,[  1.36907809e-03  -1.10335967e-03  -1.39095668e-05  -3.34244255e-05],[ 0.00115681  0.0073563   0.0001842  -0.00360949]
17.2,[  1.35972128e-03  -1.09581888e-03  -1.38145034e-05  -3.31959900e-05],[ 0.00115646  0.00735411  0.00018414 -0.00360842]
17.3,[  1.35034575e-03  -1.08826301e-03  -1.37192499e-05  -3.29670975e-05],[ 0.00115612  0.00735189  0.00018409 -0.00360733]
17.4,[  1.34097603e-03  -1.08071182e-03  -1.36240553e-05  -3.27383468e-05],[ 0.00115577  0.00734966  0.00018403 -0.00360624]
17.5,[  1.33158770e-03  -1.07314563e-03  -1.35286717e-05  -3.25091418e-05],[ 0.00115541  0.00734741  0.00018398 -0.00360513]
17.6,[  1.32220525e-03  -1.06558418e-03  -1.34333478e-05  -3.22800804e-05],[ 0.00115506  0.00734515  0.00018392 -0.00360402]
17.7,[  1.31282870e-03  -1.05802748e-03  -1.33380840e-05  -3.20511631e-05],[ 0.0011547   0.00734288  0.00018386 -0.00360291]
17.8,[  1.30343369e-03  -1.05045590e-03  -1.32426324e-05  -3.18217948e-05],[ 0.00115434  0.00734058  0.00018381 -0.00360178]
17.9,[  1.29404465e-03  -1.04288914e-03  -1.31472416e-05  -3.15925725e-05],[ 0.00115398  0.00733828  0.00018375 -0.00360065]
18.0,[  1.28463724e-03  -1.03530758e-03  -1.30516642e-05  -3.13629018e-05],[ 0.00115361  0.00733595  0.00018369 -0.00359951]
18.1,[  1.27523589e-03  -1.02773090e-03  -1.29561483e-05  -3.11333790e-05],[ 0.00115324  0.00733361  0.00018363 -0.00359836]
18.2,[  1.26581628e-03  -1.02013950e-03  -1.28604469e-05  -3.09034103e-05],[ 0.00115287  0.00733125  0.00018357 -0.0035972 ]
18.3,[  1.25640280e-03  -1.01255304e-03  -1.27648078e-05  -3.06735913e-05],[ 0.0011525   0.00732887  0.00018351 -0.00359604]
18.4,[  1.24699547e-03  -1.00497154e-03  -1.26692311e-05  -3.04439224e-05],[ 0.00115212  0.00732648  0.00018345 -0.00359486]
18.5,[  1.23757003e-03  -9.97375435e-04  -1.25734705e-05  -3.02138113e-05],[ 0.00115174  0.00732407  0.00018339 -0.00359368]
18.6,[  1.22815081e-03  -9.89784353e-04  -1.24777731e-05  -2.99838522e-05],[ 0.00115136  0.00732165  0.00018333 -0.00359249]
18.7,[  1.21871359e-03  -9.82178761e-04  -1.23818927e-05  -2.97534536e-05],[ 0.00115098  0.00731921  0.00018327 -0.00359129]
18.8,[  1.20925844e-03  -9.74558717e-04  -1.22858302e-05  -2.95226172e-05],[ 0.00115059  0.00731675  0.00018321 -0.00359009]
18.9,[  1.19983386e-03  -9.66963317e-04  -1.21900784e-05  -2.92925273e-05],[ 0.0011502   0.00731428  0.00018315 -0.00358887]
19.0,[  1.19036723e-03  -9.59334021e-04  -1.20938992e-05  -2.90614107e-05],[ 0.00114981  0.00731178  0.00018308 -0.00358765]
19.1,[  1.18093122e-03  -9.51729404e-04  -1.19980312e-05  -2.88310416e-05],[ 0.00114941  0.00730927  0.00018302 -0.00358642]
19.2,[  1.17147746e-03  -9.44110487e-04  -1.19019829e-05  -2.86002393e-05],[ 0.00114902  0.00730675  0.00018296 -0.00358518]
19.3,[  1.16200603e-03  -9.36477329e-04  -1.18057550e-05  -2.83690056e-05],[ 0.00114862  0.0073042   0.00018289 -0.00358393]
19.4,[  1.15254115e-03  -9.28849439e-04  -1.17095936e-05  -2.81379315e-05],[ 0.00114821  0.00730164  0.00018283 -0.00358268]
19.5,[  1.14305870e-03  -9.21207398e-04  -1.16132538e-05  -2.79064287e-05],[ 0.00114781  0.00729906  0.00018277 -0.00358141]
19.6,[  1.13358287e-03  -9.13570690e-04  -1.15169812e-05  -2.76750875e-05],[ 0.0011474   0.00729647  0.0001827  -0.00358014]
19.7,[  1.12411368e-03  -9.05939334e-04  -1.14207760e-05  -2.74439084e-05],[ 0.00114699  0.00729386  0.00018264 -0.00357886]
19.8,[  1.11462708e-03  -8.98293950e-04  -1.13243941e-05  -2.72123044e-05],[ 0.00114658  0.00729123  0.00018257 -0.00357757]
19.9,[  1.10512315e-03  -8.90634599e-04  -1.12278360e-05  -2.69802772e-05],[ 0.00114616  0.00728858  0.0001825  -0.00357627]
20.0,[  1.09562600e-03  -8.82980710e-04  -1.11313468e-05  -2.67484155e-05],[ 0.00114574  0.00728592  0.00018244 -0.00357496]
20.1,[  1.08611164e-03  -8.75312947e-04  -1.10346827e-05  -2.65161335e-05],[ 0.00114532  0.00728323  0.00018237 -0.00357364]
20.2,[  1.07660413e-03  -8.67650712e-04  -1.09380883e-05  -2.62840190e-05],[ 0.00114489  0.00728053  0.0001823  -0.00357232]
20.3,[  1.06710351e-03  -8.59994024e-04  -1.08415639e-05  -2.60520725e-05],[ 0.00114447  0.00727782  0.00018223 -0.00357098]
20.4,[  1.05758583e-03  -8.52323589e-04  -1.07448661e-05  -2.58197096e-05],[ 0.00114404  0.00727508  0.00018217 -0.00356964]
20.5,[  1.04805117e-03  -8.44639468e-04  -1.06479958e-05  -2.55869321e-05],[ 0.0011436   0.00727232  0.0001821  -0.00356829]
20.6,[  1.03852353e-03  -8.36961007e-04  -1.05511968e-05  -2.53543260e-05],[ 0.00114317  0.00726955  0.00018203 -0.00356693]
20.7,[  1.02897903e-03  -8.29268956e-04  -1.04542265e-05  -2.51213083e-05],[ 0.00114273  0.00726676  0.00018196 -0.00356556]
20.8,[  1.01944163e-03  -8.21582633e-04  -1.03573285e-05  -2.48884640e-05],[ 0.00114229  0.00726395  0.00018189 -0.00356418]
20.9,[  1.00988749e-03  -8.13882815e-04  -1.02602603e-05  -2.46552110e-05],[ 0.00114184  0.00726112  0.00018182 -0.00356279]
21.0,[  1.00034055e-03  -8.06188794e-04  -1.01632651e-05  -2.44221336e-05],[ 0.0011414   0.00725828  0.00018174 -0.0035614 ]
21.1,[  9.90776976e-04  -7.98481375e-04  -1.00661011e-05  -2.41886503e-05],[ 0.00114094  0.00725541  0.00018167 -0.00355999]
21.2,[  9.81220681e-04  -7.90779820e-04  -9.96901102e-06  -2.39553446e-05],[ 0.00114049  0.00725253  0.0001816  -0.00355858]
21.3,[  9.71647884e-04  -7.83064965e-04  -9.87175327e-06  -2.37216361e-05],[ 0.00114004  0.00724963  0.00018153 -0.00355715]
21.4,[  9.62082448e-04  -7.75356043e-04  -9.77457030e-06  -2.34881073e-05],[ 0.00113958  0.00724671  0.00018146 -0.00355572]
21.5,[  9.52500632e-04  -7.67633920e-04  -9.67722092e-06  -2.32541785e-05],[ 0.00113911  0.00724377  0.00018138 -0.00355428]
21.6,[  9.42902515e-04  -7.59898660e-04  -9.57970592e-06  -2.30198518e-05],[ 0.00113865  0.00724081  0.00018131 -0.00355283]
21.7,[  9.33311908e-04  -7.52169452e-04  -9.48226722e-06  -2.27857085e-05],[ 0.00113818  0.00723784  0.00018123 -0.00355137]
21.8,[  9.23728835e-04  -7.44446317e-04  -9.38490507e-06  -2.25517491e-05],[ 0.00113771  0.00723485  0.00018116 -0.0035499 ]
21.9,[  9.14129630e-04  -7.36710180e-04  -9.28737901e-06  -2.23173958e-05],[ 0.00113724  0.00723183  0.00018108 -0.00354842]
22.0,[  9.04514373e-04  -7.28961106e-04  -9.18968988e-06  -2.20826507e-05],[ 0.00113676  0.0072288   0.00018101 -0.00354693]
22.1,[  8.94883147e-04  -7.21199163e-04  -9.09183849e-06  -2.18475156e-05],[ 0.00113628  0.00722574  0.00018093 -0.00354543]
22.2,[  8.85283304e-04  -7.13462511e-04  -8.99430595e-06  -2.16131468e-05],[ 0.0011358   0.00722267  0.00018085 -0.00354393]
22.3,[  8.75643963e-04  -7.05694028e-04  -8.89637213e-06  -2.13778137e-05],[ 0.00113531  0.00721958  0.00018078 -0.00354241]
22.4,[  8.66012460e-04  -6.97931862e-04  -8.79851793e-06  -2.11426719e-05],[ 0.00113482  0.00721647  0.0001807  -0.00354088]
22.5,[  8.56365241e-04  -6.90157030e-04  -8.70050407e-06  -2.09071464e-05],[ 0.00113433  0.00721333  0.00018062 -0.00353934]
22.6,[  8.46725949e-04  -6.82388586e-04  -8.60257074e-06  -2.06718145e-05],[ 0.00113383  0.00721018  0.00018054 -0.0035378 ]
22.7,[  8.37071071e-04  -6.74607581e-04  -8.50447906e-06  -2.04361021e-05],[ 0.00113333  0.00720701  0.00018046 -0.00353624]
22.8,[  8.27424210e-04  -6.66833038e-04  -8.40646883e-06  -2.02005853e-05],[ 0.00113283  0.00720382  0.00018038 -0.00353468]
22.9,[  8.17761892e-04  -6.59046037e-04  -8.30830156e-06  -1.99646912e-05],[ 0.00113233  0.00720061  0.0001803  -0.0035331 ]
23.0,[  8.08084203e-04  -6.51246649e-04  -8.20997813e-06  -1.97284219e-05],[ 0.00113182  0.00719738  0.00018022 -0.00353152]
23.1,[  7.98414688e-04  -6.43453848e-04  -8.11173774e-06  -1.94923521e-05],[ 0.00113131  0.00719413  0.00018014 -0.00352992]
23.2,[  7.88729933e-04  -6.35648765e-04  -8.01334251e-06  -1.92559102e-05],[ 0.00113079  0.00719086  0.00018006 -0.00352832]
23.3,[  7.79030024e-04  -6.27831470e-04  -7.91479333e-06  -1.90190984e-05],[ 0.00113027  0.00718756  0.00017997 -0.0035267 ]
23.4,[  7.69338448e-04  -6.20020890e-04  -7.81632881e-06  -1.87824900e-05],[ 0.00112975  0.00718425  0.00017989 -0.00352507]
23.5,[  7.59655232e-04  -6.12217046e-04  -7.71794921e-06  -1.85460857e-05],[ 0.00112923  0.00718092  0.00017981 -0.00352344]
23.6,[  7.49933683e-04  -6.04382310e-04  -7.61918016e-06  -1.83087456e-05],[ 0.0011287   0.00717756  0.00017972 -0.00352179]
23.7,[  7.40220627e-04  -5.96554420e-04  -7.52049741e-06  -1.80716128e-05],[ 0.00112817  0.00717419  0.00017964 -0.00352014]
23.8,[  7.30492774e-04  -5.88714603e-04  -7.42166432e-06  -1.78341187e-05],[ 0.00112764  0.00717079  0.00017955 -0.00351847]
23.9,[  7.20773509e-04  -5.80881708e-04  -7.32291848e-06  -1.75968344e-05],[ 0.0011271   0.00716737  0.00017947 -0.00351679]
24.0,[  7.11039583e-04  -5.73036998e-04  -7.22402368e-06  -1.73591921e-05],[ 0.00112656  0.00716394  0.00017938 -0.00351511]
24.1,[  7.01314340e-04  -5.65199285e-04  -7.12521711e-06  -1.71217617e-05],[ 0.00112602  0.00716048  0.0001793  -0.00351341]
24.2,[  6.91551339e-04  -5.57331142e-04  -7.02602692e-06  -1.68834096e-05],[ 0.00112547  0.007157    0.00017921 -0.0035117 ]
24.3,[  6.81820373e-04  -5.49488817e-04  -6.92716220e-06  -1.66458395e-05],[ 0.00112492  0.0071535   0.00017912 -0.00350999]
24.4,[  6.72051829e-04  -5.41616207e-04  -6.82791570e-06  -1.64073521e-05],[ 0.00112436  0.00714997  0.00017903 -0.00350826]
24.5,[  6.62292203e-04  -5.33750785e-04  -6.72875980e-06  -1.61690823e-05],[ 0.00112381  0.00714643  0.00017894 -0.00350652]
24.6,[  6.52518374e-04  -5.25873916e-04  -6.62945960e-06  -1.59304658e-05],[ 0.00112325  0.00714286  0.00017885 -0.00350477]
24.7,[  6.42730434e-04  -5.17985675e-04  -6.53001603e-06  -1.56915048e-05],[ 0.00112268  0.00713927  0.00017876 -0.00350301]
24.8,[  6.32951580e-04  -5.10104756e-04  -6.43066478e-06  -1.54527656e-05],[ 0.00112211  0.00713566  0.00017867 -0.00350123]
24.9,[  6.23158756e-04  -5.02212579e-04  -6.33117160e-06  -1.52136854e-05],[ 0.00112154  0.00713203  0.00017858 -0.00349945]
25.0,[  6.13352056e-04  -4.94309218e-04  -6.23153743e-06  -1.49742664e-05],[ 0.00112097  0.00712837  0.00017849 -0.00349766]
25.1,[  6.03554613e-04  -4.86413319e-04  -6.13199732e-06  -1.47350734e-05],[ 0.00112039  0.0071247   0.0001784  -0.00349585]
25.2,[  5.93743437e-04  -4.78506351e-04  -6.03231768e-06  -1.44955451e-05],[ 0.00111981  0.007121    0.00017831 -0.00349404]
25.3,[  5.83918621e-04  -4.70588391e-04  -5.93249947e-06  -1.42556838e-05],[ 0.00111922  0.00711727  0.00017821 -0.00349221]
25.4,[  5.74103236e-04  -4.62678032e-04  -5.83277707e-06  -1.40160528e-05],[ 0.00111863  0.00711353  0.00017812 -0.00349038]
25.5,[  5.64274358e-04  -4.54756798e-04  -5.73291758e-06  -1.37760923e-05],[ 0.00111804  0.00710977  0.00017803 -0.00348853]
25.6,[  5.54432080e-04  -4.46824765e-04  -5.63292196e-06  -1.35358047e-05],[ 0.00111744  0.00710597  0.00017793 -0.00348667]
25.7,[  5.44599409e-04  -4.38900474e-04  -5.53302393e-06  -1.32957517e-05],[ 0.00111685  0.00710217  0.00017784 -0.0034848 ]
25.8,[  5.34730600e-04  -4.30947060e-04  -5.43275876e-06  -1.30548164e-05],[ 0.00111624  0.00709832  0.00017774 -0.00348291]
25.9,[  5.24871546e-04  -4.23001506e-04  -5.33259268e-06  -1.28141192e-05],[ 0.00111563  0.00709446  0.00017764 -0.00348102]
26.0,[  5.14999434e-04  -4.15045430e-04  -5.23229395e-06  -1.25731032e-05],[ 0.00111502  0.00709058  0.00017755 -0.00347911]
26.1,[  5.05137180e-04  -4.07097298e-04  -5.13209537e-06  -1.23323279e-05],[ 0.00111441  0.00708668  0.00017745 -0.0034772 ]
26.2,[  4.95262018e-04  -3.99138764e-04  -5.03176565e-06  -1.20912375e-05],[ 0.00111379  0.00708275  0.00017735 -0.00347527]
26.3,[  4.85374048e-04  -3.91169907e-04  -4.93130580e-06  -1.18498344e-05],[ 0.00111317  0.00707879  0.00017725 -0.00347333]
26.4,[  4.75473368e-04  -3.83190806e-04  -4.83071682e-06  -1.16081210e-05],[ 0.00111254  0.00707481  0.00017715 -0.00347138]
26.5,[  4.65582802e-04  -3.75219858e-04  -4.73023060e-06  -1.13666545e-05],[ 0.00111192  0.00707082  0.00017705 -0.00346942]
26.6,[  4.55656977e-04  -3.67220493e-04  -4.62938615e-06  -1.11243272e-05],[ 0.00111128  0.00706678  0.00017695 -0.00346744]
26.7,[  4.45741421e-04  -3.59229404e-04  -4.52864603e-06  -1.08822506e-05],[ 0.00111064  0.00706273  0.00017685 -0.00346545]
26.8,[  4.35836162e-04  -3.51246614e-04  -4.42801053e-06  -1.06404254e-05],[ 0.00111001  0.00705866  0.00017675 -0.00346345]
26.9,[  4.25895971e-04  -3.43235671e-04  -4.32702012e-06  -1.03977474e-05],[ 0.00110936  0.00705456  0.00017664 -0.00346144]
27.0,[  4.15966233e-04  -3.35233153e-04  -4.22613591e-06  -1.01553245e-05],[ 0.00110871  0.00705044  0.00017654 -0.00345942]
27.1,[  4.06024396e-04  -3.27220884e-04  -4.12512879e-06  -9.91260633e-06],[ 0.00110806  0.00704629  0.00017644 -0.00345738]
27.2,[  3.96070563e-04  -3.19198947e-04  -4.02399978e-06  -9.66959524e-06],[ 0.0011074   0.00704212  0.00017633 -0.00345534]
27.3,[  3.86104836e-04  -3.11167425e-04  -3.92274994e-06  -9.42629379e-06],[ 0.00110674  0.00703792  0.00017623 -0.00345327]
27.4,[  3.76149830e-04  -3.03144543e-04  -3.82160902e-06  -9.18325408e-06],[ 0.00110608  0.0070337   0.00017612 -0.0034512 ]
27.5,[  3.66183090e-04  -2.95112204e-04  -3.72034888e-06  -8.93992788e-06],[ 0.00110541  0.00702945  0.00017601 -0.00344912]
27.6,[  3.56204720e-04  -2.87070493e-04  -3.61897059e-06  -8.69631776e-06],[ 0.00110474  0.00702518  0.00017591 -0.00344702]
27.7,[  3.46214825e-04  -2.79019493e-04  -3.51747520e-06  -8.45242626e-06],[ 0.00110406  0.00702088  0.0001758  -0.00344491]
27.8,[  3.36213511e-04  -2.70959290e-04  -3.41586379e-06  -8.20825597e-06],[ 0.00110338  0.00701655  0.00017569 -0.00344279]
27.9,[  3.26200882e-04  -2.62889970e-04  -3.31413744e-06  -7.96380947e-06],[ 0.0011027   0.00701219  0.00017558 -0.00344065]
28.0,[  3.16199409e-04  -2.54829639e-04  -3.21252442e-06  -7.71963531e-06],[ 0.00110201  0.00700782  0.00017547 -0.00343851]
28.1,[  3.06186786e-04  -2.46760322e-04  -3.11079811e-06  -7.47518893e-06],[ 0.00110132  0.00700342  0.00017536 -0.00343635]
28.2,[  2.96163119e-04  -2.38682106e-04  -3.00895961e-06  -7.23047295e-06],[ 0.00110062  0.00699899  0.00017525 -0.00343417]
